Color,Name,Kms_Driven,Owner,Fuel,RTO,Tranmission,Price,Body_type,Variant,Airbags,Alloy_wheels,Cruise_control,Infotainment_system,Parking_sensors,Push_button_start,Steering_mounted_controls,Sunroof_moonroof
black,2017 Mahindra XUV500,"73,089 KM",2ND,DIESEL,GJ-06,Manual,"₹8,61,000",luxury%20suv,W10Manual,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
purple,2018 Mahindra XUV500,"96,878 KM",1ST,DIESEL,WB-26,Manual,"₹8,16,000",luxury%20suv,W5Manual,,,,,,,,
purple,2017 Mahindra XUV500,"97,803 KM",2ND,DIESEL,KA-51,Automatic,"₹11,02,000",luxury%20suv,W10 ATAutomatic,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
silver,2012 Hyundai i10,"52,244 KM",2ND,PETROL,WB-16,Manual,"₹1,77,000",hatchback,SPORTZ 1.2Manual,,,,,,,,
silver,2010 Maruti Zen Estilo,"36,169 KM",1ST,PETROL,DL-3C,Manual,"₹1,27,000",hatchback,LXIManual,,,,,,,,
silver,2013 Maruti Wagon R 1.0,"39,270 KM",1ST,PETROL,MH-02,Manual,"₹2,74,000",hatchback,VXIManual,,,,,,,,
silver,2012 Hyundai i20,"64,958 KM",2ND,DIESEL,KA-01,Manual,"₹3,20,000",hatchback,MAGNA (O) 1.4 CRDIManual,,,,,1.0,,,
silver,2013 Maruti Swift,"41,041 KM",1ST,PETROL,TN-10,Manual,"₹4,51,700",hatchback,VXIManual,,,,,,,,
silver,2010 Maruti Zen Estilo,"71,493 KM",1ST,PETROL,MH-15,Manual,"₹1,67,000",hatchback,LXIManual,,,,,,,,
silver,2018 Hyundai Grand i10,"26,369 KM",2ND,PETROL,DL-1C,Automatic,"₹4,25,000",hatchback,MAGNA AT 1.2 KAPPA VTVTAutomatic,1.0,,,,,,,
silver,2010 Maruti Wagon R 1.0,"64,810 KM",1ST,PETROL,GJ-03,Manual,"₹1,94,000",hatchback,VXIManual,,,,,,,,
silver,2016 Renault Kwid,"42,203 KM",2ND,PETROL,TS-09,Manual,"₹2,61,000",hatchback,RXT 0.8 (O)Manual,1.0,,,,,,,
silver,2015 Maruti Wagon R 1.0,"84,483 KM",1ST,CNG,HR-13,Manual,"₹2,84,000",hatchback,VXIManual,,,,,,,,
silver,2015 Honda Jazz,"1,18,146 KM",1ST,PETROL,GJ-02,Manual,"₹4,70,000",hatchback,1.2L I-VTEC VXManual,,,,,,,,
silver,2013 Honda Brio,"35,781 KM",2ND,PETROL,MH-05,Manual,"₹2,30,000",hatchback,S MTManual,,,,,,,1.0,
silver,2021 Maruti Celerio,"9,647 KM",1ST,PETROL,DL-3C,Manual,"₹4,41,000",hatchback,VXIManual,1.0,,,,1.0,,,
silver,2017 Nissan Micra,"89,420 KM",2ND,PETROL,TN-87,Automatic,"₹5,01,000",hatchback,XV CVTAutomatic,1.0,1.0,,,,1.0,1.0,
silver,2019 Hyundai Elite i20,"19,833 KM",1ST,PETROL,DL-9C,Manual,"₹6,14,000",hatchback,SPORTZ PLUS 1.2Manual,1.0,,,1.0,1.0,,1.0,
silver,2015 Honda Jazz,"90,505 KM",1ST,PETROL,HR-26,Manual,"₹4,39,000",hatchback,1.2L I-VTEC VManual,,,,,,,,
silver,2017 Maruti Celerio,"56,513 KM",2ND,PETROL,DL-8C,Manual,"₹3,33,000",hatchback,VXI dManual,,,,,,,,
silver,2011 Hyundai i10,"32,645 KM",1ST,PETROL,KA-02,Manual,"₹3,06,000",hatchback,MAGNA 1.2Manual,,,,,,,,
silver,2014 Maruti Swift,"81,344 KM",1ST,PETROL,KA-03,Manual,"₹5,65,000",hatchback,ZXIManual,,,,,,,,
silver,2018 Volkswagen Polo,"79,520 KM",1ST,PETROL,TS-07,Manual,"₹6,80,000",hatchback,HIGHLINE PLUS 1.0 16 ALLOYManual,,,,,,,,
silver,2016 Renault Kwid,"84,647 KM",1ST,PETROL,MH-12,Manual,"₹2,34,000",hatchback,RXT 0.8Manual,,,,,,,,
silver,2018 Datsun Redi Go,"58,597 KM",1ST,PETROL,MH-47,Manual,"₹2,09,000",hatchback,AManual,,,,,,,,
silver,2012 Maruti Alto K10,"44,016 KM",2ND,PETROL,DL-8C,Manual,"₹1,73,000",hatchback,VXIManual,,,,,,,,
silver,2022 Maruti New Wagon-R,"28,181 KM",1ST,CNG,MH-46,Manual,"₹6,41,000",hatchback,LXI CNG 1.0Manual,1.0,,,,1.0,,,
silver,2012 Hyundai i20,"1,29,005 KM",1ST,DIESEL,KA-51,Manual,"₹3,75,000",hatchback,ASTA 1.4 CRDIManual,,1.0,,,1.0,,1.0,
silver,2019 Hyundai NEW SANTRO,"55,438 KM",1ST,CNG,MH-04,Manual,"₹5,30,000",hatchback,SPORTZ CNGManual,1.0,,,1.0,,,,
silver,2011 Maruti Alto,"1,07,439 KM",2ND,PETROL,DL-3C,Manual,"₹1,17,000",hatchback,LXIManual,,,,,,,,
silver,2015 Maruti Wagon R 1.0,"34,424 KM",1ST,PETROL,DL-9C,Manual,"₹2,94,000",hatchback,LXIManual,,,,,,,,
silver,2013 Hyundai i20,"94,424 KM",1ST,PETROL,DL-12,Manual,"₹2,60,000",hatchback,MAGNA (O) 1.2Manual,,,,,,,,
silver,2012 Volkswagen Polo,"90,995 KM",1ST,PETROL,DL-4C,Manual,"₹2,71,000",hatchback,HIGHLINE1.2LManual,,1.0,,,1.0,,1.0,
silver,2016 Renault Kwid,"64,586 KM",2ND,PETROL,TS-10,Manual,"₹3,01,000",hatchback,RXT 1.0Manual,,,,,,,,
silver,2020 Maruti S PRESSO,"39,424 KM",1ST,CNG,MH-14,Manual,"₹5,02,000",hatchback,VXI (O) CNGManual,,,,,,,,
silver,2016 Maruti Swift,"37,098 KM",1ST,DIESEL,KA-03,Manual,"₹6,22,000",hatchback,VDI ABSManual,,,,,,,,
silver,2019 Maruti New Wagon-R,"24,256 KM",1ST,PETROL,DL-3C,Manual,"₹4,61,000",hatchback,VXI 1.0Manual,1.0,,,,1.0,,,
silver,2021 Maruti New Wagon-R,"23,086 KM",2ND,PETROL,DL-7C,Manual,"₹4,68,000",hatchback,VXI 1.0Manual,1.0,,,,1.0,,,
silver,2014 Maruti Wagon R 1.0,"65,240 KM",1ST,PETROL,DL-6C,Manual,"₹2,46,000",hatchback,VXIManual,,,,,,,,
silver,2013 Maruti Wagon R 1.0,"1,12,689 KM",2ND,PETROL,DL-9C,Manual,"₹2,21,000",hatchback,VXIManual,,,,,,,,
silver,2012 Maruti Swift,"79,430 KM",1ST,PETROL,KA-01,Manual,"₹4,54,000",hatchback,VXIManual,,,,,,,,
silver,2015 Hyundai Elite i20,"53,726 KM",1ST,PETROL,MH-05,Manual,"₹4,57,000",hatchback,MAGNA 1.2Manual,,,,,,,,
silver,2018 Hyundai Grand i10,"33,444 KM",1ST,DIESEL,MH-12,Manual,"₹5,72,000",hatchback,MAGNA U2 1.2 CRDIManual,1.0,,,,,,,
silver,2017 Maruti Swift,"60,531 KM",1ST,PETROL,DL-2C,Manual,"₹3,72,000",hatchback,LXI (O)Manual,1.0,,,,,,,
silver,2021 Tata ALTROZ,"37,365 KM",1ST,PETROL,GJ-01,Manual,"₹6,80,000",hatchback,XM PLUS PETROLManual,1.0,,,1.0,1.0,,1.0,
silver,2016 Hyundai i20 Active,"46,071 KM",1ST,PETROL,UP-16,Manual,"₹4,97,000",hatchback,1.2 SXManual,1.0,1.0,,,1.0,1.0,1.0,
silver,2011 Maruti Wagon R 1.0,"57,573 KM",2ND,PETROL,BR-31,Manual,"₹1,91,000",hatchback,VXIManual,,,,,,,,
silver,2018 Datsun Redi Go,"66,227 KM",1ST,PETROL,UP-14,Manual,"₹1,99,000",hatchback,AManual,,,,,,,,
silver,2016 Hyundai i10,"85,658 KM",2ND,PETROL,KA-51,Manual,"₹3,73,000",hatchback,SPORTZ 1.1Manual,,,,,,,,
silver,2017 Maruti Baleno,"41,947 KM",1ST,PETROL,DL-6C,Manual,"₹4,85,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2016 Maruti Alto 800,"60,610 KM",2ND,PETROL,TS-07,Manual,"₹2,22,000",hatchback,LXIManual,,,,,,,,
silver,2012 Honda Brio,"36,423 KM",2ND,PETROL,KA-01,Manual,"₹3,53,000",hatchback,S MTManual,,,,,,,1.0,
silver,2018 Maruti Baleno,"51,413 KM",2ND,PETROL,DL-12,Manual,"₹4,43,700",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2019 Hyundai NEW SANTRO,"16,751 KM",1ST,PETROL,TS-07,Automatic,"₹5,39,000",hatchback,SPORTZ AMTAutomatic,1.0,,,1.0,,,,
silver,2011 Hyundai i20,"73,672 KM",1ST,PETROL,DL-10,Manual,"₹1,97,000",hatchback,MAGNA (O) 1.2Manual,,,,,,,,
silver,2018 Renault Kwid,"55,058 KM",1ST,PETROL,HR-03,Manual,"₹2,89,000",hatchback,RXT 1.0Manual,,,,1.0,,,,
silver,2017 Maruti Alto K10,"20,617 KM",1ST,PETROL,TS-13,Manual,"₹3,30,000",hatchback,VXIManual,,,,,,,,
silver,2014 Hyundai Eon,"21,477 KM",3RD,PETROL,WB-06,Manual,"₹1,96,000",hatchback,ERA +Manual,,,,,,,,
silver,2011 Hyundai i20,"98,110 KM",2ND,PETROL,KA-05,Manual,"₹3,19,000",hatchback,MAGNA (O) 1.2Manual,,,,,,,,
silver,2013 Maruti Swift,"74,264 KM",1ST,DIESEL,UP-16,Manual,"₹2,87,000",hatchback,VDIManual,,,,,,,,
silver,2016 Maruti Baleno,"30,092 KM",1ST,PETROL,DL-8C,Manual,"₹4,67,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2010 Maruti Wagon R 1.0,"67,150 KM",2ND,PETROL,DL-9C,Manual,"₹1,40,000",hatchback,LXIManual,,,,,,,,
silver,2015 Hyundai Elite i20,"30,133 KM",1ST,PETROL,DL-7C,Manual,"₹4,27,000",hatchback,MAGNA 1.2Manual,,,,,,,,
silver,2015 Maruti Wagon R 1.0,"79,978 KM",1ST,CNG,MH-12,Manual,"₹4,21,000",hatchback,LXI CNGManual,,,,,,,,
silver,2013 Honda Brio,"52,480 KM",2ND,PETROL,KA-03,Manual,"₹3,66,000",hatchback,V MTManual,,1.0,,,,,1.0,
silver,2021 Maruti S PRESSO,"41,421 KM",1ST,PETROL,TS-32,Manual,"₹4,78,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
silver,2016 Hyundai Grand i10,"38,934 KM",1ST,PETROL,MH-01,Manual,"₹3,85,000",hatchback,ASTA (O) 1.2 KAPPA VTVTManual,1.0,1.0,,,1.0,,1.0,
silver,2011 Maruti Wagon R 1.0,"79,527 KM",1ST,PETROL,DL-8C,Manual,"₹1,73,000",hatchback,VXIManual,,,,,,,,
silver,2015 Maruti Wagon R 1.0,"70,766 KM",1ST,PETROL,DL-8C,Manual,"₹2,71,000",hatchback,VXIManual,,,,,,,,
silver,2020 Tata ALTROZ,"15,412 KM",1ST,PETROL,HR-26,Manual,"₹5,44,000",hatchback,XE PETROLManual,,,,,,,,
silver,2010 Maruti Swift,"85,547 KM",2ND,PETROL,MH-04,Manual,"₹1,97,000",hatchback,VXIManual,,,,,,,,
silver,2016 Maruti Celerio,"84,351 KM",1ST,PETROL,GJ-05,Automatic,"₹2,96,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2019 Tata Tiago,"91,368 KM",1ST,CNG,DL-10,Manual,"₹4,27,000",hatchback,XZ PETROLManual,1.0,1.0,,,1.0,,1.0,
silver,2013 Honda Brio,"44,266 KM",1ST,PETROL,KA-03,Manual,"₹3,43,000",hatchback,EX MTManual,,,,,,,,
silver,2014 Volkswagen Cross Polo,"93,510 KM",4TH,DIESEL,TS-07,Manual,"₹4,05,000",hatchback,HIGHLINE TDIManual,1.0,1.0,,,1.0,,1.0,
silver,2018 Maruti Baleno,"84,430 KM",1ST,PETROL,KA-01,Manual,"₹6,87,000",hatchback,ALPHA PETROL 1.2Manual,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2020 Maruti S PRESSO,"70,767 KM",1ST,PETROL,TS-36,Manual,"₹4,12,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
silver,2016 Renault Kwid,"90,523 KM",1ST,PETROL,HR-26,Manual,"₹2,30,000",hatchback,RXT 0.8 (O)Manual,1.0,,,,,,,
silver,2018 Hyundai Grand i10,"14,515 KM",1ST,PETROL,DL-5C,Manual,"₹4,31,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2013 Maruti Swift,"1,21,617 KM",2ND,PETROL,AP-09,Manual,"₹3,06,300",hatchback,VXIManual,,,,,,,,
silver,2016 Maruti Swift,"49,414 KM",2ND,PETROL,DL-1C,Manual,"₹3,64,000",hatchback,LXI (O)Manual,1.0,,,,,,,
silver,2018 Hyundai Grand i10,"63,503 KM",1ST,CNG,MH-43,Manual,"₹4,80,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2014 Maruti Alto K10,"68,319 KM",1ST,PETROL,CH-01,Manual,"₹2,36,000",hatchback,LXIManual,,,,,,,,
silver,2010 Maruti Wagon R 1.0,"80,371 KM",2ND,PETROL,UP-16,Manual,"₹2,15,000",hatchback,LXIManual,,,,,,,,
silver,2015 Hyundai i10,"86,063 KM",1ST,PETROL,WB-02,Manual,"₹2,08,000",hatchback,ERA 1.1Manual,,,,,,,,
silver,2010 Maruti Wagon R,"76,672 KM",3RD,PETROL,WB-06,Manual,"₹1,35,000",hatchback,VXI MINORManual,,,,,,,,
silver,2017 Datsun Redi Go,"29,220 KM",1ST,PETROL,PB-10,Manual,"₹2,06,000",hatchback,T (O)Manual,,,,,,,,
silver,2020 Hyundai GRAND I10 NIOS,"29,609 KM",2ND,PETROL,DL-7C,Manual,"₹5,56,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2015 Maruti Alto K10,"41,701 KM",1ST,PETROL,HR-26,Automatic,"₹2,86,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2013 Maruti Swift,"78,264 KM",2ND,PETROL,DL-3C,Manual,"₹2,78,000",hatchback,VXIManual,,,,,,,,
silver,2018 Maruti IGNIS,"1,23,617 KM",1ST,PETROL,UP-80,Manual,"₹3,66,000",hatchback,ALPHA 1.2Manual,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2012 Maruti Swift,"80,208 KM",3RD,PETROL,MH-18,Manual,"₹2,94,000",hatchback,VXIManual,,,,,,,,
silver,2019 Maruti New Wagon-R,"34,658 KM",1ST,PETROL,DL-1C,Manual,"₹4,36,000",hatchback,VXI 1.0Manual,1.0,,,,1.0,,,
silver,2015 Hyundai Grand i10,"90,358 KM",1ST,PETROL,DL-7C,Manual,"₹3,51,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2019 Hyundai NEW SANTRO,"27,056 KM",1ST,PETROL,PB-65,Manual,"₹4,29,000",hatchback,ERA EXECUTIVEManual,,,,,,,,
silver,2018 Maruti Swift,"24,555 KM",1ST,PETROL,CH-01,Automatic,"₹5,69,000",hatchback,VXI AMTAutomatic,1.0,,,1.0,,,1.0,
silver,2014 Hyundai i10,"50,789 KM",3RD,PETROL,RJ-23,Manual,"₹2,49,000",hatchback,MAGNA 1.1Manual,,,,,,,,
silver,2021 Renault Kwid,"10,732 KM",1ST,PETROL,TN-18,Manual,"₹4,11,000",hatchback,RXLManual,1.0,,,,1.0,,,
silver,2018 Maruti Swift,"55,919 KM",1ST,PETROL,HR-26,Manual,"₹5,72,000",hatchback,ZXIManual,1.0,1.0,,,,,1.0,
silver,2020 Tata ALTROZ,"35,835 KM",2ND,PETROL,KA-03,Manual,"₹7,49,000",hatchback,XZ PETROLManual,,,,,,,,
silver,2012 Hyundai i10,"26,890 KM",1ST,PETROL,KA-01,Manual,"₹3,33,000",hatchback,SPORTZ 1.2Manual,,,,,,,,
silver,2010 Maruti Swift,"1,04,842 KM",2ND,DIESEL,RJ-45,Manual,"₹2,18,000",hatchback,VDIManual,,,,,,,,
silver,2017 Maruti Baleno,"41,260 KM",2ND,PETROL,TS-07,Automatic,"₹5,86,000",hatchback,DELTA CVT PETROL 1.2Automatic,1.0,,,,1.0,,1.0,
silver,2013 Hyundai Santro Xing,"78,849 KM",2ND,CNG,UP-32,Manual,"₹1,99,000",hatchback,GLS (CNG)Manual,,,,,,,,
silver,2014 Honda Brio,"55,996 KM",1ST,PETROL,DL-3C,Manual,"₹2,66,000",hatchback,S MTManual,,,,,,,,
silver,2018 Maruti Alto K10,"66,392 KM",1ST,PETROL,DL-14,Manual,"₹2,76,000",hatchback,VXIManual,,,,,,,,
silver,2018 Maruti Alto 800,"21,448 KM",1ST,PETROL,DL-6C,Manual,"₹2,87,000",hatchback,LXIManual,,,,,,,,
silver,2018 Maruti Swift,"38,982 KM",2ND,PETROL,HR-81,Manual,"₹4,84,500",hatchback,VXIManual,1.0,,,1.0,,,1.0,
silver,2012 Hyundai i20,"99,352 KM",1ST,PETROL,HR-26,Manual,"₹2,48,000",hatchback,SPORTZ 1.2Manual,,,,,,,,
silver,2014 Maruti Celerio,"94,004 KM",3RD,CNG,MH-05,Manual,"₹2,88,000",hatchback,VXI CNGManual,,,,,,,,
silver,2010 Hyundai i10,"97,307 KM",2ND,PETROL,KL-27,Manual,"₹1,90,000",hatchback,MAGNA 1.2Manual,,,,,,,,
silver,2011 Hyundai i20,"32,116 KM",1ST,PETROL,DL-3C,Manual,"₹2,11,000",hatchback,MAGNA (O) 1.2Manual,,,,,,,,
silver,2014 Hyundai i20,"90,360 KM",2ND,DIESEL,UP-80,Manual,"₹3,14,000",hatchback,SPORTZ 1.4 CRDIManual,1.0,1.0,,,1.0,,1.0,
silver,2017 Maruti Alto 800,"97,700 KM",1ST,CNG,HR-51,Manual,"₹2,62,000",hatchback,LXI CNGManual,,,,,,,,
silver,2011 Hyundai Santro Xing,"40,462 KM",2ND,PETROL,DL-10,Manual,"₹1,70,000",hatchback,GLManual,,,,,,,,
silver,2017 Renault Kwid,"53,087 KM",1ST,PETROL,MH-16,Automatic,"₹3,37,000",hatchback,CLIMBER 1.0 AMTAutomatic,1.0,,,,,,,
silver,2016 Hyundai Grand i10,"64,906 KM",2ND,PETROL,TN-10,Manual,"₹4,12,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2014 Maruti Wagon R 1.0,"37,961 KM",2ND,PETROL,UP-16,Manual,"₹2,86,000",hatchback,LXIManual,,,,,,,,
silver,2011 Maruti Ritz,"57,439 KM",2ND,PETROL,KA-02,Manual,"₹2,90,350",hatchback,VXIManual,,,,,,,,
silver,2014 Maruti Swift,"32,135 KM",1ST,PETROL,MH-05,Manual,"₹3,70,000",hatchback,VXIManual,,,,,,,,
silver,2016 Maruti Celerio,"46,550 KM",1ST,PETROL,TN-09,Automatic,"₹4,81,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2016 Hyundai Grand i10,"67,529 KM",1ST,PETROL,GJ-01,Manual,"₹4,58,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2018 Maruti Baleno,"81,439 KM",1ST,PETROL,CH-01,Manual,"₹4,84,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2012 Hyundai Eon,"33,936 KM",2ND,PETROL,MH-05,Manual,"₹1,63,000",hatchback,D-LITEManual,,,,,,,,
silver,2019 Maruti New Wagon-R,"62,428 KM",1ST,CNG,HR-51,Manual,"₹4,32,000",hatchback,LXI CNG 1.0Manual,1.0,,,,1.0,,,
silver,2010 Hyundai Santro Xing,"65,916 KM",3RD,PETROL,WB-20,Manual,"₹1,06,000",hatchback,GLManual,,,,,,,,
silver,2016 Honda Jazz,"62,501 KM",2ND,PETROL,MH-12,Manual,"₹4,49,000",hatchback,1.2L I-VTEC VXManual,1.0,1.0,,,1.0,,1.0,
silver,2018 Datsun Redi Go,"25,775 KM",2ND,PETROL,DL-8C,Manual,"₹2,12,600",hatchback,TManual,,,,,,,,
silver,2010 Maruti Alto,"98,289 KM",1ST,PETROL,KA-41,Manual,"₹1,88,000",hatchback,LXIManual,,,,,,,,
silver,2014 Hyundai Elite i20,"88,596 KM",1ST,PETROL,KL-07,Manual,"₹4,27,400",hatchback,SPORTZ 1.2Manual,,,,,,,,
silver,2015 Hyundai Elite i20,"79,349 KM",2ND,PETROL,KA-03,Manual,"₹5,52,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
silver,2010 Hyundai i10,"24,308 KM",1ST,PETROL,DL-2C,Manual,"₹1,45,000",hatchback,MAGNA 1.1Manual,,,,,,,,
silver,2018 Renault Kwid,"41,437 KM",2ND,PETROL,DL-9C,Manual,"₹3,13,000",hatchback,RXL 1.0Manual,,,,,,,,
silver,2014 Hyundai Eon,"85,643 KM",3RD,PETROL,TN-14,Manual,"₹2,33,000",hatchback,ERA +Manual,,,,,,,,
silver,2016 Maruti Wagon R 1.0,"22,278 KM",1ST,PETROL,DL-5C,Manual,"₹3,26,000",hatchback,VXIManual,,,,,,,,
silver,2015 Hyundai Grand i10,"50,576 KM",1ST,PETROL,DL-9C,Manual,"₹3,70,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,,
silver,2018 Volkswagen Polo,"44,239 KM",1ST,PETROL,MH-47,Manual,"₹5,85,000",hatchback,HIGHLINE PLUS 1.0 16 ALLOYManual,1.0,1.0,1.0,1.0,1.0,,1.0,
silver,2019 Maruti Baleno,"19,238 KM",2ND,PETROL,MH-49,Manual,"₹5,88,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2018 Maruti Swift,"49,352 KM",3RD,PETROL,KA-05,Automatic,"₹5,53,750",hatchback,VXI AMTAutomatic,1.0,1.0,,,,,,
silver,2013 Maruti Alto 800,"58,589 KM",2ND,PETROL,AP-03,Manual,"₹2,39,000",hatchback,LXIManual,,,,,,,,
silver,2019 Tata Tiago,"68,873 KM",1ST,PETROL,HR-03,Manual,"₹4,29,000",hatchback,XZ PETROLManual,1.0,,,,1.0,,1.0,
silver,2015 Maruti Wagon R 1.0,"84,518 KM",1ST,PETROL,DL-3C,Manual,"₹2,59,000",hatchback,VXIManual,,,,,,,,
silver,2010 Maruti Zen Estilo,"56,172 KM",1ST,PETROL,DL-9C,Manual,"₹1,11,000",hatchback,VXIManual,,,,,,,,
silver,2010 Maruti Alto,"39,450 KM",1ST,PETROL,WB-06,Manual,"₹1,31,000",hatchback,LXIManual,,,,,,,,
silver,2021 Maruti New Wagon-R,"22,415 KM",2ND,PETROL,TS-08,Manual,"₹5,79,000",hatchback,VXI 1.0Manual,1.0,,,,1.0,,,
silver,2019 Renault Kwid,"3,076 KM",1ST,PETROL,DL-9C,Manual,"₹3,78,000",hatchback,RXT 1.0 (O)Manual,,,,,,,,
silver,2015 Maruti Swift,"96,797 KM",3RD,DIESEL,GJ-06,Manual,"₹4,04,000",hatchback,VDI ABSManual,,,,,,,,
silver,2015 Maruti Celerio,"51,464 KM",2ND,PETROL,MH-12,Automatic,"₹3,91,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2017 Maruti Wagon R 1.0,"75,643 KM",2ND,PETROL,MH-14,Manual,"₹3,89,000",hatchback,VXIManual,,,,,,,,
silver,2018 Maruti Alto 800,"24,582 KM",2ND,PETROL,DL-3C,Manual,"₹2,82,000",hatchback,LXIManual,,,,,,,,
silver,2016 Volkswagen Polo,"1,15,699 KM",1ST,PETROL,KA-64,Manual,"₹5,28,000",hatchback,HIGHLINE1.2LManual,1.0,1.0,1.0,,1.0,,1.0,
silver,2018 Maruti Wagon R 1.0,"1,00,362 KM",1ST,CNG,DL-6C,Manual,"₹3,52,000",hatchback,LXI CNGManual,,,,,,,,
silver,2020 Maruti S PRESSO,"66,074 KM",1ST,CNG,HR-26,Manual,"₹3,99,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
silver,2017 Honda Jazz,"53,491 KM",2ND,PETROL,DL-14,Manual,"₹4,32,000",hatchback,1.2L I-VTEC VManual,1.0,1.0,,,1.0,,1.0,
silver,2015 Hyundai i10,"55,434 KM",1ST,PETROL,DL-8C,Manual,"₹3,04,000",hatchback,SPORTZ 1.1Manual,,,,,,,,
silver,2016 Maruti Alto K10,"52,195 KM",2ND,PETROL,DL-8C,Manual,"₹2,82,000",hatchback,VXIManual,,,,,,,,
silver,2013 Maruti Wagon R 1.0,"87,208 KM",1ST,PETROL,UP-85,Manual,"₹2,48,000",hatchback,LXIManual,,,,,,,,
silver,2021 Maruti Swift,"48,148 KM",1ST,PETROL,KA-02,Manual,"₹7,19,000",hatchback,ZXI PLUSManual,,,,,,,,
silver,2019 Maruti New Wagon-R,"52,297 KM",2ND,CNG,MH-01,Manual,"₹4,34,000",hatchback,LXI CNG 1.0Manual,1.0,,,,1.0,,,
silver,2015 Maruti Swift,"62,223 KM",2ND,PETROL,KA-35,Manual,"₹4,60,000",hatchback,VXIManual,,,,,,,,
silver,2016 Volkswagen Polo,"67,471 KM",2ND,PETROL,MH-12,Manual,"₹4,39,000",hatchback,TRENDLINE 1.2L PETROLManual,1.0,,,,,,,
silver,2013 Maruti Alto 800,"76,653 KM",2ND,PETROL,MH-06,Manual,"₹1,93,000",hatchback,LXIManual,,,,,,,,
silver,2014 Hyundai Grand i10,"36,862 KM",1ST,PETROL,GJ-05,Manual,"₹3,37,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,,
silver,2012 Toyota Etios Liva,"79,235 KM",1ST,PETROL,MH-04,Manual,"₹2,40,000",hatchback,G SPManual,,,,,,,,
silver,2013 Honda Brio,"39,892 KM",1ST,PETROL,MH-02,Manual,"₹2,69,350",hatchback,EX MTManual,,,,,,,,
silver,2014 Hyundai Grand i10,"33,777 KM",1ST,PETROL,KA-51,Manual,"₹4,14,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2015 Hyundai Grand i10,"32,229 KM",1ST,PETROL,DL-8C,Manual,"₹3,63,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,,,,,,,,
silver,2012 Maruti Alto 800,"55,876 KM",2ND,PETROL,MH-43,Manual,"₹1,78,000",hatchback,LXIManual,,,,,,,,
silver,2012 Hyundai i20,"92,054 KM",1ST,PETROL,AP-29,Manual,"₹3,63,000",hatchback,SPORTZ 1.2Manual,,,,,,,,
silver,2015 Renault Kwid,"88,900 KM",1ST,PETROL,KA-05,Manual,"₹3,08,000",hatchback,RXT 0.8Manual,,,,,,,,
silver,2011 Hyundai i10,"44,761 KM",3RD,PETROL,KA-53,Manual,"₹2,62,000",hatchback,MAGNA 1.2Manual,,,,,,,,
silver,2013 Hyundai Grand i10,"90,972 KM",1ST,PETROL,HR-26,Manual,"₹2,99,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,,
silver,2015 Hyundai Grand i10,"35,933 KM",1ST,PETROL,DL-8C,Manual,"₹3,49,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2016 Honda Jazz,"61,496 KM",1ST,PETROL,DL-10,Manual,"₹3,92,000",hatchback,1.2L I-VTEC SManual,,,,,,,1.0,
silver,2019 Maruti Alto,"23,888 KM",1ST,PETROL,PB-07,Manual,"₹3,12,000",hatchback,LXIManual,1.0,,,,1.0,,,
silver,2019 Hyundai Grand i10,"52,929 KM",1ST,PETROL,DL-4C,Automatic,"₹4,65,000",hatchback,MAGNA AT 1.2 KAPPA VTVTAutomatic,,,,,,,,
